village,vowel,n_speakers,geo_x,geo_y,display_x,display_y,geo_position,geographic_group
haraker,ʉ̟ː,3,149.0,373.0,15.143722974544,7.524717803274685,176.21379073108554,North
husby,eː,1,141.0,348.0,-18.050750032542965,8.96232489256056,199.47945013710896,North
husby,oː,1,141.0,348.0,31.647789320137043,2.770201963258234,199.47945013710896,North
husby,uː,1,141.0,348.0,38.92286492105366,15.397511214900899,199.47945013710896,North
husby,yː,1,141.0,348.0,-10.248845267624723,24.025172758917968,199.47945013710896,North
husby,øː,1,141.0,348.0,-7.252781250748194,-4.056558726483753,199.47945013710896,North
husby,ʉ̟ː,1,141.0,348.0,3.072563027173099,18.787399161247343,199.47945013710896,North
jamshog,eː,3,108.0,514.0,-12.775701307144711,19.28967217731885,30.28210110195524,South
jamshog,oː,3,108.0,514.0,5.2187427101265484,-18.98255146315134,30.28210110195524,South
jamshog,uː,3,108.0,514.0,5.801250588955458,2.6656206969117093,30.28210110195524,South
jamshog,yː,3,108.0,514.0,0.46327213343638074,7.103704556803258,30.28210110195524,South
jamshog,æː,3,108.0,514.0,-32.444468758783145,0.5820760225854726,30.28210110195524,South
jamshog,øː,3,108.0,514.0,8.459873780883811,-2.38288073742428,30.28210110195524,South
jamshog,ɑː,3,108.0,514.0,-19.084700988069123,-23.75575283501134,30.28210110195524,South
jamshog,ʉ̟ː,3,108.0,514.0,2.0381950052356856,10.043665525413752,30.28210110195524,South
jarnboas,eː,3,117.0,378.0,-15.00344827624653,13.590260463804528,165.82018913948008,North
jarnboas,oː,3,117.0,378.0,51.491922953784844,5.670197965194344,165.82018913948008,North
jarnboas,uː,3,117.0,378.0,39.7896673251317,-5.626185900590753,165.82018913948008,North
jarnboas,yː,3,117.0,378.0,8.794080876632556,12.762502831210613,165.82018913948008,North
jarnboas,æː,3,117.0,378.0,-22.56437541809042,-7.517809210929986,165.82018913948008,North
jarnboas,øː,3,117.0,378.0,-9.026156546826202,-6.712055021516427,165.82018913948008,North
jarnboas,ɑː,3,117.0,378.0,24.027996858444318,-27.684961263794968,165.82018913948008,North
jarnboas,ʉ̟ː,3,117.0,378.0,12.721371110251908,5.996003968119133,165.82018913948008,North
jarsnas,eː,3,113.0,452.0,-15.96888644578907,15.507130462894931,92.22478367908248,Centre
jarsnas,oː,3,113.0,452.0,43.8580147409311,-0.6801156812134712,92.22478367908248,Centre
jarsnas,uː,3,113.0,452.0,36.399013069809904,0.6389354245475415,92.22478367908248,Centre
jarsnas,yː,3,113.0,452.0,-5.53133189603518,20.676625074251664,92.22478367908248,Centre
jarsnas,æː,3,113.0,452.0,-24.93851181534314,-9.6226488335248,92.22478367908248,Centre
jarsnas,øː,3,113.0,452.0,-4.437658789951955,-7.6520673825746135,92.22478367908248,Centre
jarsnas,ɑː,3,113.0,452.0,22.13298082632597,-22.752155094055738,92.22478367908248,Centre
jarsnas,ʉ̟ː,3,113.0,452.0,-2.164365352607588,6.525492959459266,92.22478367908248,Centre
karna,eː,3,53.0,448.0,-21.636037720392387,6.5685956246558295,85.9151349758696,Centre
karna,oː,3,53.0,448.0,25.637469625293676,-14.016519124591436,85.9151349758696,Centre
karna,uː,3,53.0,448.0,25.866741937274995,-6.841883649185847,85.9151349758696,Centre
karna,yː,3,53.0,448.0,-6.04106515212511,13.467659337528605,85.9151349758696,Centre
karna,æː,3,53.0,448.0,-38.15432944674172,-10.068589494476631,85.9151349758696,Centre
karna,øː,3,53.0,448.0,-16.07939329904898,-11.613286595330068,85.9151349758696,Centre
karna,ɑː,3,53.0,448.0,10.841521240824623,-27.47073270412473,85.9151349758696,Centre
karna,ʉ̟ː,3,53.0,448.0,-17.625559260636763,14.580095385987281,85.9151349758696,Centre
karsta,eː,3,186.0,377.0,-9.622402230115432,18.06527494695012,178.59395123967883,North
karsta,oː,3,186.0,377.0,53.8099785390055,8.891436978948263,178.59395123967883,North
karsta,uː,3,186.0,377.0,53.93405983844772,12.893610968897745,178.59395123967883,North
karsta,yː,3,186.0,377.0,19.059352469394184,30.70249972780016,178.59395123967883,North
karsta,æː,3,186.0,377.0,-10.229856094538908,2.257607164171036,178.59395123967883,North
karsta,øː,3,186.0,377.0,-3.1615825848141146,4.484233239061657,178.59395123967883,North
karsta,ɑː,3,186.0,377.0,29.667242015101138,-23.499093057841463,178.59395123967883,North
karsta,ʉ̟ː,3,186.0,377.0,0.4241234817999233,17.970288541314936,178.59395123967883,North
korsberga,eː,3,100.0,432.0,-18.51128774976189,16.609162290896986,109.7097189393582,Centre
korsberga,oː,3,100.0,432.0,30.037267398930275,-1.2513484296781017,109.7097189393582,Centre
korsberga,uː,3,100.0,432.0,37.72212298970408,6.056294291950557,109.7097189393582,Centre
korsberga,yː,3,100.0,432.0,-14.087175579103995,24.301558812578783,109.7097189393582,Centre
korsberga,æː,3,100.0,432.0,-32.28122877722618,-14.659282078305196,109.7097189393582,Centre
korsberga,øː,3,100.0,432.0,-19.122776545987833,1.8530831551465798,109.7097189393582,Centre
korsberga,ɑː,3,100.0,432.0,16.786891546660552,-21.336595656826614,109.7097189393582,Centre
korsberga,ʉ̟ː,3,100.0,432.0,-3.6831432297953204,14.019409702972103,109.7097189393582,Centre
kramfors,eː,5,173.0,248.0,-20.92779259719913,14.284381622340067,303.4763157810137,North
kramfors,oː,3,173.0,248.0,25.968489169134703,-4.4388175596933594,303.4763157810137,North
kramfors,uː,4,173.0,248.0,34.292368783643134,4.815187704128894,303.4763157810137,North
kramfors,yː,5,173.0,248.0,-11.544587257011722,25.429109979482984,303.4763157810137,North
kramfors,æː,5,173.0,248.0,-30.73700307746501,-9.055752098982142,303.4763157810137,North
kramfors,øː,5,173.0,248.0,-18.898314499087554,-0.2567942982521034,303.4763157810137,North
kramfors,ɑː,4,173.0,248.0,16.00454611474665,-20.445298661600727,303.4763157810137,North
kramfors,ʉ̟ː,5,173.0,248.0,-7.518078414390455,18.479454483173118,303.4763157810137,North
lanna,eː,2,161.0,393.0,-18.402407260859345,11.021004736202732,158.55800815800026,Centre
lanna,oː,2,161.0,393.0,34.07135748132548,2.7282246779745285,158.55800815800026,Centre
lanna,uː,2,161.0,393.0,30.869234337917415,8.071016914000015,158.55800815800026,Centre
lanna,yː,2,161.0,393.0,-3.2516771992119287,20.934336031214517,158.55800815800026,Centre
lanna,æː,2,161.0,393.0,-25.154959350801466,-23.901398483158502,158.55800815800026,Centre
lanna,øː,2,161.0,393.0,-5.990409929453551,-22.35707528555512,158.55800815800026,Centre
lanna,ɑː,2,161.0,393.0,14.284457490147709,-26.741528433065977,158.55800815800026,Centre
lanna,ʉ̟ː,2,161.0,393.0,-3.0693600077001078,7.0736270931603595,158.55800815800026,Centre
leksand,eː,4,120.0,335.0,-21.672055691515407,10.343625802202475,208.70052428052836,North
leksand,oː,4,120.0,335.0,29.519306534169303,-0.9668124958824913,208.70052428052836,North
leksand,uː,4,120.0,335.0,33.310433254705416,3.3182176152999263,208.70052428052836,North
leksand,yː,3,120.0,335.0,-22.732678308698986,25.24761559654629,208.70052428052836,North
leksand,æː,4,120.0,335.0,-41.13272008101096,-8.705040721383478,208.70052428052836,North
leksand,øː,4,120.0,335.0,-21.244296111025474,-5.015323038994686,208.70052428052836,North
leksand,ɑː,4,120.0,335.0,15.561612339198359,-24.19093367536514,208.70052428052836,North
leksand,ʉ̟ː,3,120.0,335.0,-13.85868279525211,16.867630975440346,208.70052428052836,North
loderup,eː,3,98.0,543.0,-35.67426584745506,-13.090258351483461,0.0,South
loderup,oː,3,98.0,543.0,-16.275000986397007,-19.94753823971587,0.0,South
loderup,uː,3,98.0,543.0,-29.07614817860749,3.8009840563108,0.0,South
loderup,yː,3,98.0,543.0,-20.901212242644032,3.307661296835705,0.0,South
